query	target	fident
ssRNA284	ssRNA284	1.0
ssRNA252	ssRNA381	1.0
ssRNA572	ssRNA572	1.0
ssRNA752	ssRNA752	1.0
ssRNA816	ssRNA816	1.0
ssRNA847	ssRNA847	1.0
ssRNA122	ssRNA122	1.0
ssRNA90	ssRNA90	1.0
ssRNA26	ssRNA26	1.0
ssRNA891	ssRNA891	1.0
ssRNA859	ssRNA859	1.0
ssRNA576	ssRNA576	1.0
ssRNA582	ssRNA582	1.0
ssRNA518	ssRNA518	1.0
ssRNA486	ssRNA486	1.0
ssRNA399	ssRNA399	1.0
ssRNA335	ssRNA335	1.0
ssRNA302	ssRNA302	1.0
ssRNA238	ssRNA238	1.0
ssRNA110	ssRNA110	1.0
ssRNA115	ssRNA115	1.0
ssRNA78	ssRNA78	1.0
ssRNA14	ssRNA14	1.0
ssRNA910	ssRNA910	1.0
ssRNA879	ssRNA879	1.0
ssRNA367	ssRNA367	1.0
ssRNA520	ssRNA520	1.0
ssRNA12	ssRNA12	1.0
ssRNA656	ssRNA656	1.0
ssRNA574	ssRNA574	1.0
ssRNA542	ssRNA542	1.0
ssRNA510	ssRNA509	1.0
ssRNA510	ssRNA506	1.0
ssRNA510	ssRNA505	1.0
ssRNA510	ssRNA510	1.0
ssRNA510	ssRNA907	1.0
ssRNA478	ssRNA478	1.0
ssRNA112	ssRNA112	1.0
ssRNA80	ssRNA80	1.0
ssRNA48	ssRNA48	1.0
ssRNA881	ssRNA881	1.0
ssRNA849	ssRNA849	1.0
ssRNA818	ssRNA818	1.0
ssRNA663	ssRNA663	1.0
ssRNA630	ssRNA288	1.0
ssRNA630	ssRNA287	1.0
ssRNA630	ssRNA631	1.0
ssRNA630	ssRNA638	1.0
ssRNA630	ssRNA627	1.0
ssRNA638	ssRNA638	1.0
ssRNA638	ssRNA288	1.0
ssRNA534	ssRNA534	1.0
ssRNA502	ssRNA502	1.0
ssRNA374	ssRNA374	1.0
ssRNA496	ssRNA496	1.0
ssRNA850	ssRNA850	1.0
ssRNA819	ssRNA819	1.0
ssRNA755	ssRNA755	1.0
ssRNA723	ssRNA723	1.0
ssRNA690	ssRNA688	1.0
ssRNA658	ssRNA253	1.0
ssRNA658	ssRNA658	1.0
ssRNA593	ssRNA593	1.0
ssRNA34	ssRNA32	1.0
ssRNA34	ssRNA34	1.0
ssRNA306	ssRNA306	1.0
ssRNA671	ssRNA667	1.0
ssRNA671	ssRNA668	1.0
ssRNA671	ssRNA125	1.0
ssRNA671	ssRNA671	1.0
ssRNA638	ssRNA287	1.0
ssRNA630	ssRNA630	1.0
ssRNA874	ssRNA874	1.0
ssRNA545	ssRNA545	1.0
ssRNA43	ssRNA440	1.0
ssRNA43	ssRNA43	1.0
ssRNA246	ssRNA245	1.0
ssRNA246	ssRNA247	1.0
ssRNA246	ssRNA246	1.0
ssRNA118	ssRNA118	1.0
ssRNA22	ssRNA22	1.0
ssRNA887	ssRNA887	1.0
ssRNA753	ssRNA753	1.0
ssRNA288	ssRNA631	1.0
ssRNA288	ssRNA627	1.0
ssRNA288	ssRNA635	1.0
ssRNA288	ssRNA637	1.0
ssRNA288	ssRNA634	1.0
ssRNA288	ssRNA287	1.0
ssRNA75	ssRNA75	1.0
ssRNA235	ssRNA235	1.0
ssRNA267	ssRNA267	1.0
ssRNA322	ssRNA322	1.0
ssRNA449	ssRNA225	1.0
ssRNA449	ssRNA449	1.0
ssRNA385	ssRNA385	1.0
ssRNA323	ssRNA323	1.0
ssRNA258	ssRNA258	1.0
ssRNA226	ssRNA226	1.0
ssRNA98	ssRNA98	1.0
ssRNA827	ssRNA827	1.0
ssRNA702	ssRNA702	1.0
ssRNA70	ssRNA70	1.0
ssRNA903	ssRNA905	1.0
ssRNA903	ssRNA903	1.0
ssRNA871	ssRNA871	1.0
ssRNA808	ssRNA808	1.0
ssRNA776	ssRNA776	1.0
ssRNA610	ssRNA610	1.0
ssRNA450	ssRNA450	1.0
ssRNA418	ssRNA418	1.0
ssRNA386	ssRNA386	1.0
ssRNA354	ssRNA354	1.0
ssRNA5	ssRNA5	1.0
ssRNA256	ssRNA256	1.0
ssRNA55	ssRNA55	1.0
ssRNA87	ssRNA87	1.0
ssRNA495	ssRNA68	1.0
ssRNA495	ssRNA495	1.0
ssRNA463	ssRNA463	1.0
ssRNA50	ssRNA135	1.0
ssRNA50	ssRNA50	1.0
ssRNA754	ssRNA754	1.0
ssRNA722	ssRNA722	1.0
ssRNA689	ssRNA688	1.0
ssRNA657	ssRNA657	1.0
ssRNA592	ssRNA592	1.0
ssRNA528	ssRNA528	1.0
ssRNA421	ssRNA421	1.0
ssRNA666	ssRNA666	1.0
ssRNA633	ssRNA633	1.0
ssRNA601	ssRNA601	1.0
ssRNA505	ssRNA511	1.0
ssRNA505	ssRNA509	1.0
ssRNA505	ssRNA907	1.0
ssRNA527	ssRNA527	1.0
ssRNA505	ssRNA506	1.0
ssRNA878	ssRNA878	1.0
ssRNA846	ssRNA846	1.0
ssRNA815	ssRNA815	1.0
ssRNA751	ssRNA751	1.0
ssRNA719	ssRNA719	1.0
ssRNA809	ssRNA809	1.0
ssRNA665	ssRNA665	1.0
ssRNA632	ssRNA632	1.0
ssRNA472	ssRNA472	1.0
ssRNA440	ssRNA440	1.0
ssRNA479	ssRNA479	1.0
ssRNA415	ssRNA415	1.0
ssRNA383	ssRNA383	1.0
ssRNA351	ssRNA332	1.0
ssRNA351	ssRNA351	1.0
ssRNA254	ssRNA254	1.0
ssRNA721	ssRNA721	1.0
ssRNA688	ssRNA688	1.0
ssRNA655	ssRNA655	1.0
ssRNA623	ssRNA623	1.0
ssRNA505	ssRNA505	1.0
ssRNA473	ssRNA473	1.0
ssRNA29	ssRNA29	1.0
ssRNA8	ssRNA8	1.0
ssRNA906	ssRNA906	1.0
ssRNA777	ssRNA777	1.0
ssRNA713	ssRNA713	1.0
ssRNA583	ssRNA583	1.0
ssRNA519	ssRNA519	1.0
ssRNA321	ssRNA321	1.0
ssRNA356	ssRNA355	1.0
ssRNA356	ssRNA356	1.0
ssRNA259	ssRNA259	1.0
ssRNA227	ssRNA227	1.0
ssRNA131	ssRNA131	1.0
ssRNA99	ssRNA601	1.0
ssRNA99	ssRNA99	1.0
ssRNA311	ssRNA311	1.0
ssRNA247	ssRNA245	1.0
ssRNA247	ssRNA247	1.0
ssRNA183	ssRNA183	1.0
ssRNA119	ssRNA119	1.0
ssRNA233	ssRNA233	1.0
ssRNA125	ssRNA125	1.0
ssRNA894	ssRNA894	1.0
ssRNA862	ssRNA862	1.0
ssRNA670	ssRNA670	1.0
ssRNA637	ssRNA287	1.0
ssRNA637	ssRNA637	1.0
ssRNA573	ssRNA573	1.0
ssRNA509	ssRNA506	1.0
ssRNA55	ssRNA57	1.0
ssRNA509	ssRNA907	1.0
ssRNA509	ssRNA509	1.0
ssRNA477	ssRNA477	1.0
ssRNA445	ssRNA445	1.0
ssRNA413	ssRNA531	1.0
ssRNA413	ssRNA413	1.0
ssRNA381	ssRNA381	1.0
ssRNA125	ssRNA667	1.0
ssRNA125	ssRNA668	1.0
ssRNA425	ssRNA425	1.0
ssRNA28	ssRNA28	1.0
ssRNA361	ssRNA361	1.0
ssRNA781	ssRNA781	1.0
ssRNA278	ssRNA278	1.0
ssRNA310	ssRNA310	1.0
ssRNA417	ssRNA417	1.0
ssRNA483	ssRNA483	1.0
ssRNA515	ssRNA515	1.0
ssRNA547	ssRNA547	1.0
ssRNA579	ssRNA579	1.0
ssRNA611	ssRNA611	1.0
ssRNA594	ssRNA594	1.0
ssRNA619	ssRNA619	1.0
ssRNA684	ssRNA684	1.0
ssRNA897	ssRNA897	1.0
ssRNA343	ssRNA343	1.0
ssRNA562	ssRNA562	1.0
ssRNA375	ssRNA375	1.0
ssRNA17	ssRNA17	1.0
ssRNA49	ssRNA49	1.0
ssRNA81	ssRNA81	1.0
ssRNA113	ssRNA113	1.0
ssRNA407	ssRNA407	1.0
ssRNA587	ssRNA587	1.0
ssRNA104	ssRNA104	1.0
ssRNA234	ssRNA234	1.0
ssRNA266	ssRNA266	1.0
ssRNA298	ssRNA298	1.0
ssRNA384	ssRNA384	1.0
ssRNA416	ssRNA416	1.0
ssRNA265	ssRNA265	1.0
ssRNA448	ssRNA448	1.0
ssRNA512	ssRNA512	1.0
ssRNA498	ssRNA498	1.0
ssRNA530	ssRNA530	1.0
ssRNA552	ssRNA552	1.0
ssRNA616	ssRNA616	1.0
ssRNA480	ssRNA480	1.0
ssRNA136	ssRNA136	1.0
ssRNA841	ssRNA841	1.0
ssRNA313	ssRNA313	1.0
ssRNA857	ssRNA857	1.0
ssRNA889	ssRNA889	1.0
ssRNA24	ssRNA24	1.0
ssRNA56	ssRNA56	1.0
ssRNA447	ssRNA447	1.0
ssRNA543	ssRNA543	1.0
ssRNA555	ssRNA555	1.0
ssRNA167	ssRNA167	1.0
ssRNA135	ssRNA135	1.0
ssRNA620	ssRNA620	1.0
ssRNA685	ssRNA685	1.0
ssRNA597	ssRNA597	1.0
ssRNA282	ssRNA282	1.0
ssRNA662	ssRNA662	1.0
ssRNA137	ssRNA137	1.0
ssRNA569	ssRNA569	1.0
ssRNA694	ssRNA694	1.0
ssRNA431	ssRNA431	1.0
ssRNA548	ssRNA548	1.0
ssRNA580	ssRNA580	1.0
ssRNA612	ssRNA612	1.0
ssRNA677	ssRNA677	1.0
ssRNA270	ssRNA270	1.0
ssRNA423	ssRNA423	1.0
ssRNA287	ssRNA287	1.0
ssRNA320	ssRNA320	1.0
ssRNA352	ssRNA352	1.0
ssRNA174	ssRNA174	1.0
ssRNA206	ssRNA206	1.0
ssRNA455	ssRNA455	1.0
ssRNA430	ssRNA430	1.0
ssRNA466	ssRNA466	1.0
ssRNA705	ssRNA705	1.0
ssRNA738	ssRNA738	1.0
ssRNA133	ssRNA133	1.0
ssRNA165	ssRNA165	1.0
ssRNA434	ssRNA434	1.0
ssRNA591	ssRNA591	1.0
ssRNA292	ssRNA292	1.0
ssRNA357	ssRNA357	1.0
ssRNA103	ssRNA103	1.0
ssRNA559	ssRNA559	1.0
ssRNA402	ssRNA402	1.0
ssRNA370	ssRNA370	1.0
ssRNA338	ssRNA338	1.0
ssRNA801	ssRNA801	1.0
ssRNA832	ssRNA832	1.0
ssRNA621	ssRNA621	1.0
ssRNA653	ssRNA653	1.0
ssRNA686	ssRNA686	1.0
ssRNA213	ssRNA213	1.0
ssRNA245	ssRNA245	1.0
ssRNA277	ssRNA277	1.0
ssRNA309	ssRNA309	1.0
ssRNA342	ssRNA342	1.0
ssRNA772	ssRNA772	1.0
ssRNA804	ssRNA804	1.0
ssRNA169	ssRNA169	1.0
ssRNA201	ssRNA201	1.0
ssRNA681	ssRNA681	1.0
ssRNA106	ssRNA106	1.0
ssRNA138	ssRNA138	1.0
ssRNA274	ssRNA274	1.0
ssRNA814	ssRNA814	1.0
ssRNA845	ssRNA845	1.0
ssRNA42	ssRNA42	1.0
ssRNA909	ssRNA909	1.0
ssRNA85	ssRNA85	1.0
ssRNA117	ssRNA117	1.0
ssRNA149	ssRNA149	1.0
ssRNA181	ssRNA181	1.0
ssRNA642	ssRNA642	1.0
ssRNA53	ssRNA53	1.0
ssRNA405	ssRNA405	1.0
ssRNA9	ssRNA9	1.0
ssRNA625	ssRNA625	1.0
ssRNA123	ssRNA123	1.0
ssRNA155	ssRNA155	1.0
ssRNA823	ssRNA823	1.0
ssRNA854	ssRNA854	1.0
ssRNA21	ssRNA21	1.0
ssRNA907	ssRNA907	1.0
ssRNA130	ssRNA130	1.0
ssRNA194	ssRNA194	1.0
ssRNA37	ssRNA37	1.0
ssRNA69	ssRNA69	1.0
ssRNA561	ssRNA561	1.0
ssRNA162	ssRNA162	1.0
ssRNA408	ssRNA408	1.0
ssRNA251	ssRNA251	1.0
ssRNA46	ssRNA46	1.0
ssRNA219	ssRNA219	1.0
ssRNA58	ssRNA58	1.0
ssRNA861	ssRNA861	1.0
ssRNA893	ssRNA893	1.0
ssRNA697	ssRNA697	1.0
ssRNA730	ssRNA730	1.0
ssRNA469	ssRNA469	1.0
ssRNA187	ssRNA187	1.0
ssRNA290	ssRNA290	1.0
ssRNA355	ssRNA355	1.0
ssRNA387	ssRNA387	1.0
ssRNA419	ssRNA419	1.0
ssRNA451	ssRNA451	1.0
ssRNA299	ssRNA299	1.0
ssRNA650	ssRNA650	1.0
ssRNA716	ssRNA716	1.0
ssRNA645	ssRNA645	1.0
ssRNA678	ssRNA678	1.0
ssRNA710	ssRNA710	1.0
ssRNA743	ssRNA743	1.0
ssRNA775	ssRNA775	1.0
ssRNA683	ssRNA683	1.0
ssRNA344	ssRNA344	1.0
ssRNA279	ssRNA279	1.0
ssRNA695	ssRNA695	1.0
ssRNA728	ssRNA728	1.0
ssRNA805	ssRNA805	1.0
ssRNA836	ssRNA836	1.0
ssRNA598	ssRNA598	1.0
ssRNA851	ssRNA851	1.0
ssRNA82	ssRNA82	1.0
ssRNA223	ssRNA223	1.0
ssRNA551	ssRNA551	1.0
ssRNA255	ssRNA255	1.0
ssRNA698	ssRNA698	1.0
ssRNA763	ssRNA763	1.0
ssRNA795	ssRNA795	1.0
ssRNA349	ssRNA349	1.0
ssRNA141	ssRNA141	1.0
ssRNA395	ssRNA395	1.0
ssRNA459	ssRNA459	1.0
ssRNA491	ssRNA491	1.0
ssRNA485	ssRNA485	1.0
ssRNA517	ssRNA517	1.0
ssRNA363	ssRNA363	1.0
ssRNA315	ssRNA315	1.0
ssRNA147	ssRNA147	1.0
ssRNA179	ssRNA179	1.0
ssRNA211	ssRNA211	1.0
ssRNA624	ssRNA624	1.0
ssRNA689	ssRNA689	1.0
ssRNA834	ssRNA834	1.0
ssRNA541	ssRNA541	1.0
ssRNA216	ssRNA216	1.0
ssRNA151	ssRNA151	1.0
ssRNA215	ssRNA215	1.0
ssRNA700	ssRNA700	1.0
ssRNA733	ssRNA733	1.0
ssRNA868	ssRNA868	1.0
ssRNA900	ssRNA900	1.0
ssRNA2	ssRNA2	1.0
ssRNA2	ssRNA221	1.0
ssRNA88	ssRNA88	1.0
ssRNA120	ssRNA120	1.0
ssRNA152	ssRNA152	1.0
ssRNA791	ssRNA791	1.0
ssRNA759	ssRNA759	1.0
ssRNA783	ssRNA783	1.0
ssRNA482	ssRNA482	1.0
ssRNA546	ssRNA546	1.0
ssRNA578	ssRNA578	1.0
ssRNA390	ssRNA390	1.0
ssRNA422	ssRNA422	1.0
ssRNA439	ssRNA439	1.0
ssRNA503	ssRNA503	1.0
ssRNA514	ssRNA514	1.0
ssRNA535	ssRNA535	1.0
ssRNA332	ssRNA332	1.0
ssRNA577	ssRNA577	1.0
ssRNA446	ssRNA446	1.0
ssRNA557	ssRNA557	1.0
ssRNA589	ssRNA589	1.0
ssRNA609	ssRNA609	1.0
ssRNA788	ssRNA788	1.0
ssRNA454	ssRNA454	1.0
ssRNA513	ssRNA513	1.0
ssRNA414	ssRNA414	1.0
ssRNA567	ssRNA567	1.0
ssRNA796	ssRNA796	1.0
ssRNA150	ssRNA150	1.0
ssRNA182	ssRNA182	1.0
ssRNA214	ssRNA214	1.0
ssRNA144	ssRNA144	1.0
ssRNA368	ssRNA368	1.0
ssRNA432	ssRNA432	1.0
ssRNA793	ssRNA793	1.0
ssRNA825	ssRNA825	1.0
ssRNA856	ssRNA856	1.0
ssRNA23	ssRNA23	1.0
ssRNA400	ssRNA400	1.0
ssRNA599	ssRNA599	1.0
ssRNA20	ssRNA20	1.0
ssRNA822	ssRNA822	1.0
ssRNA269	ssRNA269	1.0
ssRNA853	ssRNA853	1.0
ssRNA291	ssRNA291	1.0
ssRNA195	ssRNA195	1.0
ssRNA613	ssRNA613	1.0
ssRNA581	ssRNA581	1.0
ssRNA549	ssRNA549	1.0
ssRNA91	ssRNA91	1.0
ssRNA558	ssRNA558	1.0
ssRNA711	ssRNA711	1.0
ssRNA744	ssRNA744	1.0
ssRNA59	ssRNA59	1.0
ssRNA839	ssRNA839	1.0
ssRNA750	ssRNA750	1.0
ssRNA782	ssRNA782	1.0
ssRNA314	ssRNA314	1.0
ssRNA604	ssRNA604	1.0
ssRNA27	ssRNA27	1.0
ssRNA860	ssRNA860	1.0
ssRNA748	ssRNA748	1.0
ssRNA780	ssRNA780	1.0
ssRNA812	ssRNA812	1.0
ssRNA843	ssRNA843	1.0
ssRNA892	ssRNA892	1.0
ssRNA875	ssRNA875	1.0
ssRNA177	ssRNA177	1.0
ssRNA641	ssRNA641	1.0
ssRNA706	ssRNA706	1.0
ssRNA739	ssRNA739	1.0
ssRNA771	ssRNA771	1.0
ssRNA145	ssRNA145	1.0
ssRNA669	ssRNA669	1.0
ssRNA701	ssRNA701	1.0
ssRNA734	ssRNA734	1.0
ssRNA353	ssRNA353	1.0
ssRNA608	ssRNA608	1.0
ssRNA830	ssRNA830	1.0
ssRNA673	ssRNA673	1.0
ssRNA84	ssRNA84	1.0
ssRNA116	ssRNA116	1.0
ssRNA148	ssRNA148	1.0
ssRNA180	ssRNA180	1.0
ssRNA97	ssRNA97	1.0
ssRNA129	ssRNA129	1.0
ssRNA52	ssRNA52	1.0
ssRNA799	ssRNA799	1.0
ssRNA767	ssRNA767	1.0
ssRNA31	ssRNA31	1.0
ssRNA766	ssRNA766	1.0
ssRNA873	ssRNA873	1.0
ssRNA905	ssRNA905	1.0
ssRNA770	ssRNA770	1.0
ssRNA833	ssRNA833	1.0
ssRNA35	ssRNA35	1.0
ssRNA163	ssRNA163	1.0
ssRNA170	ssRNA170	1.0
ssRNA202	ssRNA202	1.0
ssRNA864	ssRNA864	1.0
ssRNA896	ssRNA896	1.0
ssRNA132	ssRNA132	1.0
ssRNA164	ssRNA164	1.0
ssRNA746	ssRNA746	1.0
ssRNA778	ssRNA778	1.0
ssRNA606	ssRNA606	1.0
ssRNA703	ssRNA703	1.0
ssRNA736	ssRNA736	1.0
ssRNA83	ssRNA83	1.0
ssRNA168	ssRNA168	1.0
ssRNA200	ssRNA200	1.0
ssRNA232	ssRNA232	1.0
ssRNA107	ssRNA107	1.0
ssRNA107	ssRNA324	1.0
ssRNA107	ssRNA566	1.0
ssRNA107	ssRNA273	1.0
ssRNA797	ssRNA797	1.0
ssRNA393	ssRNA393	1.0
ssRNA392	ssRNA392	1.0
ssRNA424	ssRNA424	1.0
ssRNA765	ssRNA765	1.0
ssRNA596	ssRNA596	1.0
ssRNA693	ssRNA693	1.0
ssRNA726	ssRNA726	1.0
ssRNA128	ssRNA128	1.0
ssRNA107	ssRNA537	1.0
ssRNA139	ssRNA139	1.0
ssRNA171	ssRNA171	1.0
ssRNA715	ssRNA715	1.0
ssRNA747	ssRNA747	1.0
ssRNA779	ssRNA779	1.0
ssRNA811	ssRNA811	1.0
ssRNA691	ssRNA691	1.0
ssRNA682	ssRNA682	1.0
ssRNA209	ssRNA209	1.0
ssRNA305	ssRNA305	1.0
ssRNA172	ssRNA172	1.0
ssRNA204	ssRNA204	1.0
ssRNA241	ssRNA241	1.0
ssRNA362	ssRNA362	1.0
ssRNA203	ssRNA203	1.0
ssRNA173	ssRNA173	1.0
ssRNA205	ssRNA205	1.0
ssRNA631	ssRNA631	1.0
ssRNA664	ssRNA664	1.0
ssRNA696	ssRNA696	1.0
ssRNA729	ssRNA729	1.0
ssRNA761	ssRNA761	1.0
ssRNA283	ssRNA283	1.0
ssRNA316	ssRNA316	1.0
ssRNA296	ssRNA296	1.0
ssRNA762	ssRNA762	1.0
ssRNA264	ssRNA264	1.0
ssRNA239	ssRNA239	1.0
ssRNA176	ssRNA176	1.0
ssRNA208	ssRNA208	1.0
ssRNA240	ssRNA240	1.0
ssRNA190	ssRNA190	1.0
ssRNA222	ssRNA222	1.0
ssRNA675	ssRNA675	1.0
ssRNA707	ssRNA707	1.0
ssRNA740	ssRNA740	1.0
ssRNA197	ssRNA197	1.0
ssRNA554	ssRNA554	1.0
ssRNA229	ssRNA229	1.0
ssRNA16	ssRNA16	1.0
ssRNA253	ssRNA253	1.0
ssRNA285	ssRNA285	1.0
ssRNA318	ssRNA318	1.0
ssRNA350	ssRNA350	1.0
ssRNA382	ssRNA382	1.0
ssRNA575	ssRNA575	1.0
ssRNA607	ssRNA607	1.0
ssRNA672	ssRNA672	1.0
ssRNA704	ssRNA704	1.0
ssRNA769	ssRNA769	1.0
ssRNA786	ssRNA786	1.0
ssRNA690	ssRNA690	1.0
ssRNA261	ssRNA261	1.0
ssRNA293	ssRNA293	1.0
ssRNA358	ssRNA358	1.0
ssRNA600	ssRNA600	1.0
ssRNA388	ssRNA388	1.0
ssRNA54	ssRNA54	1.0
ssRNA86	ssRNA86	1.0
ssRNA568	ssRNA568	1.0
ssRNA102	ssRNA102	1.0
ssRNA166	ssRNA166	1.0
ssRNA198	ssRNA198	1.0
ssRNA230	ssRNA230	1.0
ssRNA207	ssRNA207	1.0
ssRNA134	ssRNA134	1.0
ssRNA536	ssRNA536	1.0
ssRNA504	ssRNA504	1.0
ssRNA369	ssRNA369	1.0
ssRNA401	ssRNA401	1.0
ssRNA433	ssRNA433	1.0
ssRNA821	ssRNA821	1.0
ssRNA852	ssRNA852	1.0
ssRNA884	ssRNA884	1.0
ssRNA19	ssRNA19	1.0
ssRNA51	ssRNA51	1.0
ssRNA465	ssRNA465	1.0
ssRNA497	ssRNA497	1.0
ssRNA787	ssRNA787	1.0
ssRNA271	ssRNA271	1.0
ssRNA794	ssRNA794	1.0
ssRNA143	ssRNA143	1.0
ssRNA175	ssRNA175	1.0
ssRNA909	ssRNA653	1.0
ssRNA453	ssRNA453	1.0
ssRNA453	ssRNA225	1.0
ssRNA575	ssRNA576	1.0
ssRNA639	ssRNA639	1.0
ssRNA699	ssRNA699	1.0
ssRNA764	ssRNA764	1.0
ssRNA471	ssRNA471	1.0
ssRNA877	ssRNA877	1.0
ssRNA503	ssRNA135	1.0
ssRNA718	ssRNA718	1.0
ssRNA667	ssRNA668	1.0
ssRNA858	ssRNA858	1.0
ssRNA403	ssRNA403	1.0
ssRNA435	ssRNA435	1.0
ssRNA531	ssRNA531	1.0
ssRNA563	ssRNA563	1.0
ssRNA627	ssRNA627	1.0
ssRNA899	ssRNA899	1.0
ssRNA660	ssRNA660	1.0
ssRNA660	ssRNA25	1.0
ssRNA720	ssRNA720	1.0
ssRNA720	ssRNA715	1.0
ssRNA627	ssRNA287	1.0
ssRNA826	ssRNA826	1.0
ssRNA867	ssRNA867	1.0
ssRNA890	ssRNA890	1.0
ssRNA25	ssRNA25	1.0
ssRNA57	ssRNA57	1.0
ssRNA89	ssRNA89	1.0
ssRNA888	ssRNA888	1.0
ssRNA667	ssRNA667	1.0
ssRNA634	ssRNA287	1.0
ssRNA287	ssRNA635	1.0
ssRNA287	ssRNA631	1.0
ssRNA31	ssRNA30	1.0
ssRNA19	ssRNA20	1.0
ssRNA19	ssRNA893	1.0
ssRNA63	ssRNA63	1.0
ssRNA571	ssRNA571	1.0
ssRNA31	ssRNA385	1.0
ssRNA74	ssRNA74	1.0
ssRNA668	ssRNA668	1.0
ssRNA635	ssRNA635	1.0
ssRNA602	ssRNA602	1.0
ssRNA634	ssRNA634	1.0
ssRNA603	ssRNA603	1.0
ssRNA506	ssRNA511	1.0
ssRNA544	ssRNA544	1.0
ssRNA231	ssRNA231	1.0
ssRNA328	ssRNA328	1.0
ssRNA360	ssRNA360	1.0
ssRNA424	ssRNA426	1.0
ssRNA424	ssRNA425	1.0
ssRNA424	ssRNA427	1.0
ssRNA456	ssRNA456	1.0
ssRNA488	ssRNA488	1.0
ssRNA506	ssRNA506	1.0
ssRNA506	ssRNA907	1.0
ssRNA806	ssRNA806	1.0
ssRNA869	ssRNA869	1.0
ssRNA3	ssRNA3	1.0
ssRNA68	ssRNA68	1.0
ssRNA325	ssRNA325	1.0
ssRNA0	ssRNA0	1.0
ssRNA33	ssRNA33	1.0
ssRNA65	ssRNA65	1.0
ssRNA260	ssRNA260	1.0
ssRNA885	ssRNA885	1.0
ssRNA886	ssRNA886	1.0
ssRNA20	ssRNA893	1.0
ssRNA225	ssRNA225	1.0
ssRNA461	ssRNA461	1.0
ssRNA493	ssRNA493	1.0
ssRNA525	ssRNA525	1.0
ssRNA397	ssRNA397	1.0
ssRNA355	ssRNA359	1.0
ssRNA329	ssRNA329	1.0
ssRNA365	ssRNA12	1.0
ssRNA365	ssRNA365	1.0
ssRNA257	ssRNA257	1.0
ssRNA289	ssRNA289	1.0
ssRNA427	ssRNA427	1.0
ssRNA523	ssRNA523	1.0
ssRNA221	ssRNA221	1.0
ssRNA189	ssRNA189	1.0
ssRNA466	ssRNA464	1.0
ssRNA466	ssRNA465	1.0
ssRNA262	ssRNA262	1.0
ssRNA327	ssRNA327	1.0
ssRNA359	ssRNA359	1.0
ssRNA391	ssRNA391	1.0
ssRNA304	ssRNA304	1.0
ssRNA465	ssRNA464	1.0
ssRNA326	ssRNA326	1.0
ssRNA882	ssRNA882	1.0
ssRNA529	ssRNA529	1.0
ssRNA757	ssRNA757	1.0
ssRNA286	ssRNA286	1.0
ssRNA319	ssRNA319	1.0
ssRNA212	ssRNA212	1.0
ssRNA276	ssRNA276	1.0
ssRNA406	ssRNA406	1.0
ssRNA438	ssRNA438	1.0
ssRNA470	ssRNA470	1.0
ssRNA643	ssRNA643	1.0
ssRNA191	ssRNA191	1.0
ssRNA646	ssRNA646	1.0
ssRNA679	ssRNA679	1.0
ssRNA62	ssRNA62	1.0
ssRNA94	ssRNA94	1.0
ssRNA464	ssRNA464	1.0
ssRNA158	ssRNA158	1.0
ssRNA95	ssRNA95	1.0
ssRNA127	ssRNA127	1.0
ssRNA159	ssRNA159	1.0
ssRNA161	ssRNA161	1.0
ssRNA614	ssRNA614	1.0
ssRNA676	ssRNA676	1.0
ssRNA741	ssRNA741	1.0
ssRNA73	ssRNA73	1.0
ssRNA303	ssRNA303	1.0
ssRNA336	ssRNA336	1.0
ssRNA692	ssRNA692	1.0
ssRNA725	ssRNA725	1.0
ssRNA41	ssRNA41	1.0
ssRNA789	ssRNA789	1.0
ssRNA708	ssRNA708	1.0
ssRNA842	ssRNA842	1.0
ssRNA773	ssRNA773	1.0
ssRNA47	ssRNA47	1.0
ssRNA111	ssRNA111	1.0
ssRNA340	ssRNA340	1.0
ssRNA484	ssRNA484	1.0
ssRNA275	ssRNA275	1.0
ssRNA550	ssRNA550	1.0
ssRNA11	ssRNA11	1.0
ssRNA44	ssRNA44	1.0
ssRNA108	ssRNA108	1.0
ssRNA140	ssRNA140	1.0
ssRNA792	ssRNA792	1.0
ssRNA824	ssRNA824	1.0
ssRNA389	ssRNA389	1.0
ssRNA538	ssRNA538	1.0
ssRNA570	ssRNA570	1.0
ssRNA902	ssRNA902	1.0
ssRNA838	ssRNA838	1.0
ssRNA294	ssRNA294	1.0
ssRNA835	ssRNA835	1.0
ssRNA1	ssRNA1	1.0
ssRNA429	ssRNA429	1.0
ssRNA615	ssRNA615	1.0
ssRNA647	ssRNA647	1.0
ssRNA840	ssRNA840	1.0
ssRNA904	ssRNA904	1.0
ssRNA768	ssRNA768	1.0
ssRNA468	ssRNA468	1.0
ssRNA831	ssRNA831	1.0
ssRNA745	ssRNA745	1.0
ssRNA680	ssRNA680	1.0
ssRNA687	ssRNA687	1.0
ssRNA7	ssRNA7	1.0
ssRNA40	ssRNA40	1.0
ssRNA72	ssRNA72	1.0
ssRNA60	ssRNA60	1.0
ssRNA92	ssRNA92	1.0
ssRNA156	ssRNA156	1.0
ssRNA586	ssRNA586	1.0
ssRNA618	ssRNA618	1.0
ssRNA196	ssRNA196	1.0
ssRNA157	ssRNA157	1.0
ssRNA61	ssRNA61	1.0
ssRNA199	ssRNA199	1.0
ssRNA263	ssRNA263	1.0
ssRNA295	ssRNA295	1.0
ssRNA218	ssRNA218	1.0
